eps_num,iter,critic_loss,actor_loss,csc_samples_neg,csc_samples_pos,train_acc,snap_iter,beta_score,main_critic_loss,main_actor_loss,main_beta_score,main_prox_critic,main_prox_actor,main_avg_prox_coef,tidx,avg_rewards,one_raw_reward
650,100000,102.77833080291748,-7.356699466705322,200,204,0.7970297029702971,10,1.0,34.67479953765869,-6.94247537612915,0.9725086,7.395965585708618,1.2122705507278442,0.09999999999999998,1,230.5135638208459,278.4168419061004
700,110000,553.0274471282959,-294.3856567382812,200,204,0.8044554455445545,10,1.0,88.58186820983887,-185.46666076660156,0.76891506,2.049388957023621,0.9336153221130371,0.09999999999999998,0,692.8901508340014,843.1141642805496
700,110000,151.51331634521483,-25.969278144836426,200,204,0.7599009900990099,10,1.0,50.45348606109619,-14.83562713623047,0.8451737,2.9504596400260925,1.1227669858932494,0.09999999999999998,1,353.3084794854029,368.46874588640486
750,120000,289.08511505126955,-312.6908325195312,200,204,0.7747524752475248,10,1.0,53.41314796447754,-288.1791711425781,1.0110023,1.6357181704044341,1.0862676858901978,0.09999999999999998,0,835.331551012055,815.6685875187944
750,120000,251.21253509521483,-20.66618537902832,200,204,0.7747524752475248,10,1.0,76.09343643188477,-51.84597198486328,1.3230765,2.66957407951355,1.3957880020141602,0.09999999999999998,1,416.0862636588347,287.5830343815594
800,130000,191.06127853393554,-321.23280029296876,200,204,0.745049504950495,10,1.0,66.2034927368164,-229.22825622558594,0.8155462,2.0261362385749817,1.3777310466766357,0.09999999999999998,0,789.752994779077,761.5669699061169
800,130000,253.8956169128418,-63.97045974731445,200,204,0.806930693069307,10,1.0,38.069953422546384,-55.73953018188477,0.85754144,2.0080970776081086,1.1003056263923645,0.09999999999999998,1,393.6424693594613,535.389438463074
850,140000,260.20624389648435,-351.41705932617185,200,204,0.7846534653465347,10,1.0,43.71562717437744,-190.69420166015624,0.7215546,1.7564060878753662,0.9915866374969482,0.09999999999999998,0,647.8243482999267,867.5454136736089
850,140000,238.47265968322753,-73.20439682006835,200,204,0.7425742574257426,10,1.0,38.31567127227783,-57.520757904052736,0.6963746,2.067380471229553,0.9701729106903076,0.09999999999999998,1,547.7755142379528,501.4674795050264
900,150000,155.99077339172362,-356.67377319335935,200,204,0.7524752475247525,10,1.0,50.357195739746096,-279.608720703125,0.9609338,1.4286011004447936,1.0836094403266907,0.09999999999999998,0,833.0290600216845,875.3019240815732
900,150000,261.0128112792969,-100.66265563964843,200,204,0.7400990099009901,10,1.0,51.49540252685547,-84.92000091552734,1.021155,3.986288185119629,1.1421550679206849,0.09999999999999998,1,552.7938163502598,538.5770330606342
950,160000,317.4660049438477,-363.34356689453125,200,204,0.7871287128712872,10,1.0,58.04960250854492,-272.5709423828125,0.78406,1.4640000653266907,0.9885409116744995,0.09999999999999998,0,953.9308230633644,918.8565034647182
950,160000,258.78774948120116,-98.09799194335938,200,204,0.7599009900990099,10,1.0,64.22415031433106,-136.1774822998047,1.3568962,3.3844425964355467,1.2985060977935792,0.09999999999999998,1,585.8100708842844,459.44366851746963
1000,170000,421.19212799072267,-366.94646606445315,200,204,0.7945544554455446,10,1.0,53.01528709411621,-245.6081219482422,0.8528711,2.5163821387290954,1.1532187569141388,0.09999999999999998,0,925.5523009874958,895.4443030466406
1000,170000,300.3733299255371,-130.58814697265626,200,204,0.754950495049505,10,1.0,66.14115943908692,-155.5474383544922,1.2341541,2.454214479923248,1.01626384973526,0.09999999999999998,1,588.2203691747854,559.2669424642722
1050,180000,352.7339179992676,-394.07561645507815,200,204,0.754950495049505,10,1.0,40.643636322021486,-231.38858947753906,0.62303317,1.6910458266735078,1.0709675014019013,0.09999999999999998,0,940.3380674748855,970.7275822653871
1050,180000,331.8678604125977,-141.02012481689454,200,204,0.7797029702970297,10,1.0,33.74367050170898,-97.55391235351563,0.6642601,2.1054788875579833,0.8312514197826385,0.09999999999999998,1,640.8589908241776,593.3752781351224
1100,190000,193.92384490966796,-399.5104614257813,200,204,0.7673267326732673,10,1.0,36.26690353393555,-285.1899353027344,0.8349379,1.344288376569748,0.9930716133117676,0.09999999999999998,0,966.8689377737289,898.6866380372034
1100,190000,200.33257293701172,-166.2471160888672,200,204,0.7673267326732673,10,1.0,38.11900756835937,-143.24536499023438,0.96778107,3.3621103262901304,0.9783866560459137,0.09999999999999998,1,685.5053350939296,681.7804956059439
1150,200000,204.5548355102539,-432.6476257324219,200,204,0.7747524752475248,10,1.0,38.98645332336426,-285.8144421386719,0.8333963,2.168792511224747,1.0293386566638947,0.09999999999999998,0,966.7859996809945,997.974701241451
1150,200000,201.7148452758789,-187.58269653320312,200,204,0.7673267326732673,10,1.0,47.596480255126956,-212.47626708984376,1.2010626,2.3068622398376464,0.9222701108455658,0.09999999999999998,1,696.4592574671507,648.7359014720804
